ticket_id,customer_id,customer_name,email,issue_category,channel,resolution,response_time_hrs,timestamp
T22793,C1912,Morgan Taylor,morgan.taylor@example.com,Product Inquiry,Social Media,Pending,0.73,29-12-2023 00:00
T22794,C1184,Riley Anderson,riley.anderson@example.com,Shipping,Chat,Unresolved,43.81,01-08-2023 00:00
T22795,C1072,Skyler Anderson,skyler.anderson@example.com,Billing,Social Media,Escalated,45.78,25-07-2023 00:00
T22796,C1708,Alex Anderson,alex.anderson@example.com,Billing,Chat,Unresolved,6.75,29-10-2023 00:00
T22797,C1296,Jamie Garcia,jamie.garcia@example.com,Product Inquiry,Chat,Escalated,40.59,18-01-2023 00:00
T22798,C1276,Casey Garcia,casey.garcia@example.com,Account Access,Chat,Resolved,6.35,09-01-2023 00:00
T22799,C1743,Skyler Lee,skyler.lee@example.com,Shipping,Phone,Resolved,37,01-12-2023 00:00
T22800,C1956,Skyler Brown,skyler.brown@example.com,Product Inquiry,Chat,Pending,69.36,11-02-2023 00:00
T22801,C1240,Jordan Lee,jordan.lee@example.com,Billing,Phone,Unresolved,29.24,07-08-2023 00:00
T22802,C1538,Taylor Lee,taylor.lee@example.com,Billing,Chat,Escalated,2.83,24-07-2023 00:00
T22803,C1439,Jordan Johnson,jordan.johnson@example.com,Technical,Email,Resolved,4.34,16-02-2023 00:00
T22804,C1709,Alex Lee,alex.lee@example.com,Product Inquiry,Social Media,Unresolved,56.45,06-05-2023 00:00
T22805,C1902,Morgan Johnson,morgan.johnson@example.com,Technical,Social Media,Resolved,12.26,02-03-2023 00:00
T22806,C1306,Riley Brown,riley.brown@example.com,Account Access,Social Media,Pending,66.64,06-11-2023 00:00
T22807,C1972,Riley Smith,riley.smith@example.com,Shipping,Chat,Resolved,51.05,10-12-2023 00:00
T22808,C1302,Alex Lee,alex.lee@example.com,Shipping,Email,Escalated,22.22,28-01-2023 00:00
T22809,C1969,Morgan Brown,morgan.brown@example.com,Technical,Email,Escalated,39.14,30-12-2023 00:00
T22810,C1704,Alex Taylor,alex.taylor@example.com,Product Inquiry,Phone,Resolved,27.93,14-02-2023 00:00
T22811,C1589,Jamie Johnson,jamie.johnson@example.com,Technical,Phone,Pending,37.57,16-07-2023 00:00
T22812,C1430,Morgan Garcia,morgan.garcia@example.com,Returns,Social Media,Unresolved,14.21,02-11-2023 00:00
T22813,C1905,Morgan Clark,morgan.clark@example.com,Billing,Email,Escalated,50.37,01-08-2023 00:00
T22814,C1146,Jordan Garcia,jordan.garcia@example.com,Account Access,Social Media,Escalated,25.42,10-01-2023 00:00
T22815,C1657,Skyler Martin,skyler.martin@example.com,Billing,Phone,Resolved,61.98,08-02-2023 00:00
T22816,C1578,Skyler Clark,skyler.clark@example.com,Billing,Chat,Unresolved,50.57,09-06-2023 00:00
T22817,C1196,Jordan Clark,jordan.clark@example.com,Billing,Email,Escalated,2.64,23-02-2023 00:00
T22818,C1385,Riley Anderson,riley.anderson@example.com,Billing,Social Media,Resolved,63.47,11-07-2023 00:00
T22819,C1004,Morgan Anderson,morgan.anderson@example.com,Shipping,Email,Escalated,2.24,01-05-2023 00:00
T22820,C1268,Skyler White,skyler.white@example.com,Product Inquiry,Email,Escalated,21.48,09-04-2023 00:00
T22821,C1808,Jamie Garcia,jamie.garcia@example.com,Account Access,Email,Pending,18.27,05-11-2023 00:00
T22822,C1230,Jamie Martin,jamie.martin@example.com,Shipping,Email,Escalated,6.77,29-08-2023 00:00
T22823,C1867,Skyler Clark,skyler.clark@example.com,Returns,Email,Escalated,1.01,02-02-2023 00:00
T22824,C1141,Riley Smith,riley.smith@example.com,Shipping,Email,Escalated,20.89,04-12-2023 00:00
T22825,C1486,Jordan Lee,jordan.lee@example.com,Returns,Phone,Pending,15.92,12-05-2023 00:00
T22826,C1522,Morgan Lee,morgan.lee@example.com,Account Access,Chat,Resolved,35.88,24-09-2023 00:00
T22827,C1595,Chris Garcia,chris.garcia@example.com,Returns,Social Media,Resolved,67.4,25-12-2023 00:00
T22828,C1247,Morgan Johnson,morgan.johnson@example.com,Billing,Chat,Escalated,62.88,28-03-2023 00:00
T22829,C1570,Casey Lee,casey.lee@example.com,Returns,Chat,Resolved,39.53,28-06-2023 00:00
T22830,C1711,Skyler Smith,skyler.smith@example.com,Shipping,Chat,Escalated,45.01,16-03-2023 00:00
T22831,C1466,Taylor White,taylor.white@example.com,Account Access,Social Media,Escalated,40,21-09-2023 00:00
T22832,C1883,Chris Clark,chris.clark@example.com,Technical,Social Media,Resolved,51.38,17-09-2023 00:00
T22833,C1258,Taylor White,taylor.white@example.com,Product Inquiry,Chat,Escalated,38.6,31-03-2023 00:00
T22834,C1154,Riley Taylor,riley.taylor@example.com,Returns,Phone,Unresolved,23.28,09-03-2023 00:00
T22835,C1276,Morgan Lee,morgan.lee@example.com,Product Inquiry,Email,Unresolved,61.1,27-09-2023 00:00
T22836,C1068,Alex Brown,alex.brown@example.com,Product Inquiry,Phone,Escalated,7.85,20-06-2023 00:00
T22837,C1853,Taylor Garcia,taylor.garcia@example.com,Account Access,Social Media,Pending,38.39,11-07-2023 00:00
T22838,C1604,Alex Lee,alex.lee@example.com,Product Inquiry,Chat,Unresolved,35.89,03-01-2023 00:00
T22839,C1155,Alex Brown,alex.brown@example.com,Returns,Chat,Unresolved,66.03,18-02-2023 00:00
T22840,C1603,Skyler Taylor,skyler.taylor@example.com,Shipping,Phone,Escalated,61.65,17-03-2023 00:00
T22841,C1289,Alex Garcia,alex.garcia@example.com,Account Access,Social Media,Escalated,19.05,22-09-2023 00:00
T22842,C1961,Jordan White,jordan.white@example.com,Technical,Phone,Pending,43.55,05-04-2023 00:00
T22843,C1677,Jamie Smith,jamie.smith@example.com,Technical,Phone,Resolved,9.74,24-10-2023 00:00
T22844,C1647,Taylor Martin,taylor.martin@example.com,Billing,Email,Unresolved,38.8,18-01-2023 00:00
T22845,C1074,Jordan Taylor,jordan.taylor@example.com,Billing,Chat,Pending,21.26,09-11-2023 00:00
T22846,C1798,Alex Taylor,alex.taylor@example.com,Technical,Phone,Unresolved,53.05,16-09-2023 00:00
T22847,C1983,Dakota White,dakota.white@example.com,Billing,Chat,Unresolved,52.65,24-12-2023 00:00
T22848,C1228,Alex Smith,alex.smith@example.com,Billing,Social Media,Escalated,10.12,11-11-2023 00:00
T22849,C1528,Morgan Johnson,morgan.johnson@example.com,Product Inquiry,Chat,Escalated,4.49,02-10-2023 00:00
T22850,C1979,Alex Smith,alex.smith@example.com,Billing,Social Media,Pending,23.7,07-04-2023 00:00
T22851,C1485,Casey Taylor,casey.taylor@example.com,Billing,Social Media,Pending,60.59,30-06-2023 00:00
T22852,C1272,Riley Anderson,riley.anderson@example.com,Returns,Social Media,Pending,13.23,02-03-2023 00:00
T22853,C1807,Jamie Anderson,jamie.anderson@example.com,Product Inquiry,Email,Unresolved,12.63,26-05-2023 00:00
T22854,C1646,Alex Smith,alex.smith@example.com,Returns,Email,Resolved,63.69,25-10-2023 00:00
T22855,C1834,Taylor Brown,taylor.brown@example.com,Returns,Social Media,Resolved,26.25,30-04-2023 00:00
T22856,C1546,Jordan Anderson,jordan.anderson@example.com,Product Inquiry,Email,Pending,2.87,24-12-2023 00:00
T22857,C1026,Jordan White,jordan.white@example.com,Product Inquiry,Social Media,Pending,61.1,25-06-2023 00:00
T22858,C1781,Jamie Anderson,jamie.anderson@example.com,Shipping,Social Media,Resolved,34.57,13-08-2023 00:00
T22859,C1065,Riley Johnson,riley.johnson@example.com,Returns,Phone,Pending,19.48,09-01-2023 00:00
T22860,C1416,Alex Smith,alex.smith@example.com,Shipping,Phone,Resolved,36.35,19-05-2023 00:00
T22861,C1969,Taylor Martin,taylor.martin@example.com,Billing,Chat,Escalated,45.88,21-11-2023 00:00
T22862,C1878,Jordan Taylor,jordan.taylor@example.com,Shipping,Phone,Escalated,2.77,28-10-2023 00:00
T22863,C1179,Chris Johnson,chris.johnson@example.com,Shipping,Chat,Escalated,66.22,23-12-2023 00:00
T22864,C1630,Alex White,alex.white@example.com,Billing,Social Media,Resolved,2.33,11-04-2023 00:00
T22865,C1377,Skyler Clark,skyler.clark@example.com,Billing,Chat,Escalated,5.79,07-11-2023 00:00
T22866,C1400,Taylor Clark,taylor.clark@example.com,Technical,Email,Pending,8.34,24-03-2023 00:00
T22867,C1096,Morgan Clark,morgan.clark@example.com,Billing,Email,Pending,1.53,14-02-2023 00:00
T22868,C1238,Casey Taylor,casey.taylor@example.com,Product Inquiry,Social Media,Resolved,40.02,03-08-2023 00:00
T22869,C1903,Morgan Brown,morgan.brown@example.com,Returns,Social Media,Pending,53.13,01-09-2023 00:00
T22870,C1203,Alex Taylor,alex.taylor@example.com,Technical,Chat,Escalated,52.12,14-12-2023 00:00
T22871,C1627,Dakota Martin,dakota.martin@example.com,Returns,Social Media,Unresolved,58.76,13-05-2023 00:00
T22872,C1223,Chris Brown,chris.brown@example.com,Shipping,Social Media,Pending,34.38,13-02-2023 00:00
T22873,C1159,Casey Garcia,casey.garcia@example.com,Product Inquiry,Email,Escalated,58.59,04-12-2023 00:00
T22874,C1736,Jordan Taylor,jordan.taylor@example.com,Shipping,Phone,Unresolved,5.57,03-08-2023 00:00
T22875,C1147,Chris Garcia,chris.garcia@example.com,Returns,Email,Unresolved,35.69,19-04-2023 00:00
T22876,C1825,Jordan Taylor,jordan.taylor@example.com,Product Inquiry,Email,Escalated,25.29,22-05-2023 00:00
T22877,C1771,Morgan Lee,morgan.lee@example.com,Shipping,Social Media,Pending,5.15,09-06-2023 00:00
T22878,C1608,Jordan Anderson,jordan.anderson@example.com,Technical,Email,Unresolved,41.27,31-12-2023 00:00
T22879,C1539,Dakota White,dakota.white@example.com,Returns,Phone,Resolved,63.94,20-05-2023 00:00
T22880,C1238,Morgan Smith,morgan.smith@example.com,Billing,Phone,Unresolved,65.13,22-02-2023 00:00
T22881,C1721,Chris Brown,chris.brown@example.com,Shipping,Phone,Escalated,2.14,17-08-2023 00:00
T22882,C1923,Chris Smith,chris.smith@example.com,Shipping,Phone,Unresolved,1.95,25-03-2023 00:00
T22883,C1555,Chris Martin,chris.martin@example.com,Shipping,Email,Pending,13,20-11-2023 00:00
T22884,C1990,Casey Lee,casey.lee@example.com,Product Inquiry,Chat,Unresolved,8.86,22-02-2023 00:00
T22885,C1464,Skyler Johnson,skyler.johnson@example.com,Shipping,Email,Resolved,4.83,23-09-2023 00:00
T22886,C1430,Jordan White,jordan.white@example.com,Account Access,Email,Unresolved,33.82,31-03-2023 00:00
T22887,C1802,Riley Garcia,riley.garcia@example.com,Technical,Chat,Pending,28.98,22-05-2023 00:00
T22888,C1209,Skyler Taylor,skyler.taylor@example.com,Shipping,Email,Escalated,52.45,09-03-2023 00:00
T22889,C1668,Dakota Smith,dakota.smith@example.com,Technical,Phone,Escalated,56.77,13-08-2023 00:00
T22890,C1778,Jamie Clark,jamie.clark@example.com,Product Inquiry,Email,Unresolved,48.74,08-09-2023 00:00
T22891,C1394,Morgan Taylor,morgan.taylor@example.com,Product Inquiry,Social Media,Escalated,45.13,26-11-2023 00:00
T22892,C1048,Alex Brown,alex.brown@example.com,Product Inquiry,Social Media,Resolved,46.64,15-09-2023 00:00
T22893,C1451,Riley Taylor,riley.taylor@example.com,Product Inquiry,Phone,Pending,18.95,04-02-2023 00:00
T22894,C1244,Dakota White,dakota.white@example.com,Product Inquiry,Email,Escalated,15.13,08-08-2023 00:00
T22895,C1855,Morgan Johnson,morgan.johnson@example.com,Product Inquiry,Phone,Resolved,39.89,18-06-2023 00:00
T22896,C1252,Casey Martin,casey.martin@example.com,Shipping,Social Media,Pending,57.43,13-10-2023 00:00
T22897,C1006,Dakota White,dakota.white@example.com,Product Inquiry,Social Media,Pending,36.6,07-05-2023 00:00
T22898,C1571,Alex Smith,alex.smith@example.com,Billing,Email,Escalated,29.31,23-07-2023 00:00
T22899,C1059,Jordan Taylor,jordan.taylor@example.com,Product Inquiry,Social Media,Escalated,58.46,08-01-2023 00:00
T22900,C1719,Morgan Taylor,morgan.taylor@example.com,Shipping,Phone,Unresolved,47.13,30-08-2023 00:00
T22901,C1404,Chris Lee,chris.lee@example.com,Billing,Phone,Unresolved,47.91,28-01-2023 00:00
T22902,C1508,Skyler Taylor,skyler.taylor@example.com,Account Access,Email,Pending,21.29,15-12-2023 00:00
T22903,C1262,Dakota Brown,dakota.brown@example.com,Billing,Phone,Unresolved,44.67,15-12-2023 00:00
T22904,C1542,Casey Smith,casey.smith@example.com,Shipping,Email,Resolved,27.98,16-01-2023 00:00
T22905,C1067,Casey White,casey.white@example.com,Product Inquiry,Phone,Escalated,55.7,11-12-2023 00:00
T22906,C1127,Taylor Lee,taylor.lee@example.com,Shipping,Phone,Escalated,54.61,26-12-2023 00:00
T22907,C1052,Riley Clark,riley.clark@example.com,Returns,Phone,Resolved,50.29,19-01-2023 00:00
T22908,C1663,Jordan Brown,jordan.brown@example.com,Billing,Email,Pending,48.76,28-08-2023 00:00
T22909,C1740,Taylor Garcia,taylor.garcia@example.com,Account Access,Email,Pending,16.08,19-02-2023 00:00
T22910,C1045,Casey Anderson,casey.anderson@example.com,Shipping,Phone,Unresolved,56.52,23-05-2023 00:00
T22911,C1675,Jamie Smith,jamie.smith@example.com,Account Access,Social Media,Unresolved,22.34,04-03-2023 00:00
T22912,C1254,Chris Smith,chris.smith@example.com,Billing,Email,Resolved,56.75,28-04-2023 00:00
T22913,C1685,Jordan Johnson,jordan.johnson@example.com,Account Access,Email,Escalated,61.11,19-11-2023 00:00
T22914,C1455,Jordan Martin,jordan.martin@example.com,Technical,Chat,Unresolved,66.12,25-02-2023 00:00
T22915,C1803,Skyler Lee,skyler.lee@example.com,Shipping,Social Media,Pending,0.79,06-06-2023 00:00
T22916,C1712,Dakota Brown,dakota.brown@example.com,Product Inquiry,Chat,Escalated,26.41,24-09-2023 00:00
T22917,C1021,Taylor Anderson,taylor.anderson@example.com,Returns,Phone,Unresolved,70.45,05-12-2023 00:00
T22918,C1082,Alex Martin,alex.martin@example.com,Billing,Social Media,Pending,35.62,27-01-2023 00:00
T22919,C1520,Morgan Garcia,morgan.garcia@example.com,Shipping,Email,Escalated,68.47,10-07-2023 00:00
T22920,C1123,Dakota Johnson,dakota.johnson@example.com,Returns,Social Media,Unresolved,45.39,23-04-2023 00:00
T22921,C1953,Alex Martin,alex.martin@example.com,Product Inquiry,Chat,Resolved,33.72,09-05-2023 00:00
T22922,C1173,Riley Clark,riley.clark@example.com,Billing,Phone,Pending,10.78,08-07-2023 00:00
T22923,C1747,Skyler Lee,skyler.lee@example.com,Product Inquiry,Email,Escalated,42.42,15-05-2023 00:00
T22924,C1131,Skyler Martin,skyler.martin@example.com,Technical,Phone,Pending,23.5,10-03-2023 00:00
T22925,C1378,Jamie Clark,jamie.clark@example.com,Account Access,Phone,Unresolved,69.11,30-08-2023 00:00
T22926,C1888,Alex Johnson,alex.johnson@example.com,Returns,Phone,Pending,65.13,09-03-2023 00:00
T22927,C1557,Jamie Garcia,jamie.garcia@example.com,Technical,Email,Escalated,33.12,21-04-2023 00:00
T22928,C1810,Jamie Smith,jamie.smith@example.com,Returns,Email,Pending,36.38,05-07-2023 00:00
T22929,C1626,Casey Martin,casey.martin@example.com,Billing,Social Media,Escalated,39.98,16-09-2023 00:00
T22930,C1387,Taylor Lee,taylor.lee@example.com,Account Access,Social Media,Resolved,62.61,28-04-2023 00:00
T22931,C1737,Morgan Taylor,morgan.taylor@example.com,Returns,Social Media,Pending,26.92,26-10-2023 00:00
T22932,C1195,Taylor Johnson,taylor.johnson@example.com,Technical,Social Media,Unresolved,43.64,04-08-2023 00:00
T22933,C1385,Jordan Smith,jordan.smith@example.com,Shipping,Chat,Resolved,4.21,05-01-2023 00:00
T22934,C1373,Riley Brown,riley.brown@example.com,Returns,Social Media,Pending,50.92,20-01-2023 00:00
T22935,C1131,Jordan Lee,jordan.lee@example.com,Technical,Phone,Resolved,43.33,15-04-2023 00:00
T22936,C1083,Chris Clark,chris.clark@example.com,Returns,Phone,Pending,38.93,07-01-2023 00:00
T22937,C1585,Casey Clark,casey.clark@example.com,Billing,Social Media,Unresolved,21.51,12-03-2023 00:00
T22938,C1358,Casey White,casey.white@example.com,Account Access,Chat,Unresolved,14.09,12-04-2023 00:00
T22939,C1025,Taylor Martin,taylor.martin@example.com,Shipping,Email,Resolved,37.63,01-11-2023 00:00
T22940,C1690,Casey Taylor,casey.taylor@example.com,Returns,Chat,Pending,51.38,31-12-2023 00:00
T22941,C1706,Alex Taylor,alex.taylor@example.com,Account Access,Email,Unresolved,60.64,19-08-2023 00:00
T22942,C1664,Riley Anderson,riley.anderson@example.com,Billing,Phone,Escalated,1.47,08-02-2023 00:00
T22943,C1131,Chris Lee,chris.lee@example.com,Account Access,Social Media,Escalated,69.4,12-07-2023 00:00
T22944,C1988,Jordan Clark,jordan.clark@example.com,Shipping,Social Media,Escalated,39.92,16-07-2023 00:00
T22945,C1983,Alex Brown,alex.brown@example.com,Product Inquiry,Phone,Unresolved,51.87,23-10-2023 00:00
T22946,C1626,Dakota Clark,dakota.clark@example.com,Product Inquiry,Email,Resolved,16.47,21-01-2023 00:00
T22947,C1286,Jamie Smith,jamie.smith@example.com,Billing,Phone,Pending,13.45,04-09-2023 00:00
T22948,C1878,Chris Anderson,chris.anderson@example.com,Returns,Social Media,Pending,59.62,27-02-2023 00:00
T22949,C1289,Chris Smith,chris.smith@example.com,Shipping,Email,Escalated,19.51,18-04-2023 00:00
T22950,C1989,Riley Brown,riley.brown@example.com,Product Inquiry,Chat,Unresolved,68.03,27-06-2023 00:00
T22951,C1342,Dakota Clark,dakota.clark@example.com,Returns,Chat,Resolved,6.79,10-02-2023 00:00
T22952,C1889,Chris Johnson,chris.johnson@example.com,Account Access,Chat,Escalated,63.2,21-06-2023 00:00
T22953,C1393,Alex White,alex.white@example.com,Technical,Social Media,Resolved,12.53,24-10-2023 00:00
T22954,C1551,Taylor Lee,taylor.lee@example.com,Returns,Chat,Resolved,28.2,30-06-2023 00:00
T22955,C1978,Skyler Anderson,skyler.anderson@example.com,Technical,Phone,Unresolved,41.75,10-08-2023 00:00
T22956,C1781,Taylor Smith,taylor.smith@example.com,Product Inquiry,Social Media,Unresolved,24.54,24-08-2023 00:00
T22957,C1564,Jamie Smith,jamie.smith@example.com,Shipping,Chat,Pending,57.57,19-10-2023 00:00
T22958,C1025,Morgan White,morgan.white@example.com,Technical,Email,Unresolved,35.69,24-12-2023 00:00
T22959,C1607,Taylor Anderson,taylor.anderson@example.com,Account Access,Chat,Escalated,2.83,22-10-2023 00:00
T22960,C1348,Casey Garcia,casey.garcia@example.com,Technical,Social Media,Resolved,25.59,24-12-2023 00:00
T22961,C1169,Skyler Taylor,skyler.taylor@example.com,Returns,Phone,Resolved,42.19,19-07-2023 00:00
T22962,C1045,Jordan Clark,jordan.clark@example.com,Returns,Email,Pending,26.27,19-09-2023 00:00
T22963,C1641,Alex Lee,alex.lee@example.com,Product Inquiry,Social Media,Resolved,27.21,27-10-2023 00:00
T22964,C1321,Riley Lee,riley.lee@example.com,Technical,Social Media,Resolved,27.07,25-12-2023 00:00
T22965,C1455,Riley Martin,riley.martin@example.com,Returns,Social Media,Resolved,42.88,08-04-2023 00:00
T22966,C1713,Morgan Martin,morgan.martin@example.com,Shipping,Social Media,Unresolved,46.08,26-10-2023 00:00
T22967,C1720,Jordan Johnson,jordan.johnson@example.com,Account Access,Social Media,Unresolved,53.56,06-01-2023 00:00
T22968,C1840,Jordan Taylor,jordan.taylor@example.com,Product Inquiry,Social Media,Resolved,50.01,12-12-2023 00:00
T22969,C1178,Morgan Smith,morgan.smith@example.com,Account Access,Email,Unresolved,14.45,28-08-2023 00:00
T22970,C1059,Riley Taylor,riley.taylor@example.com,Technical,Phone,Resolved,55.07,28-02-2023 00:00
T22971,C1702,Jamie Lee,jamie.lee@example.com,Billing,Email,Pending,47.58,27-04-2023 00:00
T22972,C1584,Alex Martin,alex.martin@example.com,Billing,Email,Escalated,50.57,22-10-2023 00:00
T22973,C1357,Morgan Martin,morgan.martin@example.com,Account Access,Chat,Unresolved,3.72,01-09-2023 00:00
T22974,C1059,Skyler Lee,skyler.lee@example.com,Billing,Email,Escalated,13.66,20-06-2023 00:00
T22975,C1897,Riley White,riley.white@example.com,Shipping,Email,Escalated,26.82,12-09-2023 00:00
T22976,C1697,Alex Taylor,alex.taylor@example.com,Account Access,Email,Unresolved,18.46,21-08-2023 00:00
T22977,C1778,Casey Clark,casey.clark@example.com,Account Access,Email,Unresolved,21.62,10-02-2023 00:00
T22978,C1460,Taylor White,taylor.white@example.com,Returns,Phone,Pending,26.59,05-09-2023 00:00
T22979,C1311,Jamie Garcia,jamie.garcia@example.com,Returns,Phone,Unresolved,60.83,15-04-2023 00:00
T22980,C1389,Taylor Johnson,taylor.johnson@example.com,Billing,Email,Escalated,21.84,15-07-2023 00:00
T22981,C1055,Skyler Brown,skyler.brown@example.com,Account Access,Email,Escalated,33.17,01-05-2023 00:00
T22982,C1634,Jamie Martin,jamie.martin@example.com,Shipping,Email,Unresolved,7.41,23-06-2023 00:00
T22983,C1050,Dakota Johnson,dakota.johnson@example.com,Shipping,Chat,Unresolved,19.7,22-11-2023 00:00
T22984,C1113,Alex Smith,alex.smith@example.com,Shipping,Email,Resolved,49.35,24-05-2023 00:00
T22985,C1709,Morgan Smith,morgan.smith@example.com,Technical,Chat,Escalated,27.93,25-10-2023 00:00
